0.000000;1794700300;0;-0382;00334;16094;-0031;-0036;-0023;000;000;000;1073505827;21393095;-4421519;-5434220;2.285674;0.460218;0.086227
0.000000;1794700354;0;-0274;00494;16328;-0018;-0030;-0032;000;000;000;1073544300;19169597;-4405567;-6104001;2.048610;0.458458;0.117535
0.000000;1794700409;0;-0284;00546;16332;-0056;-0040;-0029;000;000;000;1073534815;19225809;-5015846;-7050934;2.055457;0.521730;0.164833
0.000000;1794700463;0;-0186;00712;16258;00024;-0064;-0053;000;000;000;1073534014;18504259;-6017996;-8222040;1.979854;0.627017;0.218482
0.000000;1794700518;0;-0204;00706;16256;00002;-0081;-0056;000;000;000;1073517762;18270058;-7448601;-9583501;1.957061;0.777383;0.274692
0.000000;1794700572;0;-0078;00564;15998;-0072;-0075;-0018;000;000;000;1073493409;18205291;-9396882;-10661695;1.953074;0.983375;0.294962
0.000000;1794700627;0;00062;00560;15844;00013;-0076;-0025;000;000;000;1073476819;17770164;-11139743;-11364530;1.909327;1.168568;0.279532
0.000000;1794700681;0;-0090;00200;15916;-0028;-0043;-0011;000;000;000;1073440287;18736463;-12482723;-11856731;2.014678;1.309837;0.251752
0.000000;1794700740;0;00022;00400;15738;00013;-0030;-0016;000;000;000;1073424936;18123414;-13875887;-12625936;1.952013;1.457835;0.251760
0.000000;1794700794;0;00328;00684;15804;00011;-0028;-0015;000;000;000;1073424019;17638089;-14069153;-13165771;1.901202;1.478123;0.231804
0.000000;1794700849;0;00288;00506;16078;-0063;-0001;-0006;000;000;000;1073424790;17479340;-14151980;-13225756;1.884452;1.487067;0.178602
0.000000;1794700904;0;00386;00694;16034;00030;00022;-0008;000;000;000;1073448539;16293674;-13527568;-13463353;1.757332;1.421633;0.150958
0.000000;1794700958;0;00208;00892;16140;00023;-0003;-0010;000;000;000;1073413223;18456674;-13201143;-13807202;1.988219;1.383223;0.142429
0.000000;1794701012;0;-0110;01332;16722;-0045;00036;00013;000;000;000;1073417039;19008339;-12106362;-13765351;2.045486;1.265717;0.102413
0.000000;1794701067;0;-0106;01272;16366;-0059;-0028;00033;000;000;000;1073438949;18597210;-11412124;-13199808;1.999978;1.193265;0.030189
0.000000;1794701121;0;-0054;00980;16528;00019;-0039;00033;000;000;000;1073445775;18673049;-11613654;-12333487;2.007370;1.216288;-0.046363
0.000000;1794701175;0;-0274;01492;16336;-0084;-0016;00053;000;000;000;1073454369;18762699;-11754698;-11269916;2.015901;1.233224;-0.119638
0.000000;1794701229;0;-0304;01274;15606;00131;-0053;00067;000;000;000;1073429695;20671448;-12381442;-9465051;2.218225;1.301650;-0.231571
0.000000;1794701282;0;-0302;01786;15754;00014;-0012;00095;000;000;000;1073390264;23508520;-12179089;-7339316;2.518374;1.282306;-0.341591
0.000000;1794701340;0;-0306;01822;16066;00088;-0052;00119;000;000;000;1073231774;30768122;-12095433;-1445015;3.286433;1.285921;-0.721568
0.000000;1794701394;0;-0484;01516;15824;00120;-0057;00115;000;000;000;1073135967;33494403;-13196489;2163293;3.573130;1.414903;-0.824704
0.000000;1794701448;0;-0696;01028;15792;00074;-0065;00114;000;000;000;1073021522;36334603;-13778915;6021333;3.871098;1.491436;-0.922868
0.000000;1794701502;0;-0746;01182;15790;00083;-0063;00035;000;000;000;1072862931;40348649;-14445124;7068405;4.298044;1.568889;-0.769762
0.000000;1794701556;0;-0714;01144;15940;00189;-0076;00033;000;000;000;1072661725;45072179;-15011063;7841973;4.801213;1.635748;-0.632120
0.000000;1794701610;0;-0598;01160;16388;00061;-0026;-0139;000;000;000;1072568038;47550056;-14811072;6239704;5.068493;1.608636;-0.343777
0.000000;1794701665;0;-0632;01962;16310;00147;-0056;-0182;000;000;000;1072507779;49259094;-14859988;1136215;5.258697;1.589827;0.152450
0.000000;1794701719;0;-0386;01138;15938;00038;-0002;-0027;000;000;000;1072375801;52213620;-14292912;-1048122;5.577485;1.518162;0.290092
0.000000;1794701773;0;-0820;01724;15828;00133;-0040;-0073;000;000;000;1072285195;54076842;-13908150;-2867986;5.778993;1.467033;0.363509
0.000000;1794701826;0;-0450;01888;16118;00169;-0058;-0060;000;000;000;1071913556;60891514;-14001700;-4360020;6.509568;1.465513;0.399309
0.000000;1794701880;0;-0990;02366;16596;-0034;00010;-0123;000;000;000;1071937286;60540518;-12359417;-7351849;6.474524;1.272668;0.530820
0.000000;1794701934;0;-0858;02070;16106;00061;00026;00014;000;000;000;1071716553;64351502;-10448978;-9738485;6.882557;1.050800;0.583018
0.000000;1794701992;0;-0788;01078;15966;00364;00006;-0030;000;000;000;1071485212;68793122;-6848452;-7845347;7.352300;0.675715;0.270762
0.000000;1794702046;0;-0676;00958;15880;00229;00028;-0066;000;000;000;1071070764;75031897;-4341827;-8960278;8.017811;0.395396;0.280995
0.000000;1794702100;0;-0756;02014;15952;00194;00083;-0142;000;000;000;1070656342;80406601;-890174;-12267310;8.589696;-0.003310;0.455490
0.000000;1794702154;0;-0994;02364;16610;00023;00064;-0123;000;000;000;1070505634;81790220;2347999;-15621752;8.732799;-0.376824;0.589623
0.000000;1794702208;0;-0634;01728;15510;00048;-0007;-0123;000;000;000;1070359384;82859384;4162194;-19217015;8.842636;-0.601072;0.717714
0.000000;1794702261;0;-0372;03112;15890;00030;00017;-0049;000;000;000;1070155361;84643952;4927508;-22363593;9.030255;-0.712278;0.783855
0.000000;1794702315;0;-0728;02156;16550;00092;00064;-0039;000;000;000;1069960746;86840727;6237823;-22919100;9.262277;-0.861221;0.622681
0.000000;1794702369;0;-0604;02354;15390;-0051;-0023;-0005;000;000;000;1069919946;86938798;7595768;-24015896;9.268927;-1.015324;0.545733
0.000000;1794702423;0;-0482;02694;16210;00116;-0021;00008;000;000;000;1069926695;86907983;7817958;-23754057;9.265395;-1.036625;0.386995
0.000000;1794702477;0;-0208;01406;15852;00032;-0036;00023;000;000;000;1069706733;89776489;6668128;-23339427;9.575357;-0.917259;0.262723
0.000000;1794702531;0;-0358;01524;16142;-0129;-0032;00014;000;000;000;1070014567;86195077;5920098;-22927971;9.193816;-0.826065;0.171276
0.000000;1794702584;0;-0348;01404;16614;-0030;-0020;-0127;000;000;000;1070170277;83782542;5379278;-24670463;8.935481;-0.777639;0.272300
0.000000;1794702642;0;-0318;02230;15932;-0126;-0039;-0128;000;000;000;1070531655;76175688;4264274;-32596950;8.119229;-0.700548;0.847728
0.000000;1794702696;0;-0386;02666;16066;-0125;-0022;-0177;000;000;000;1070681921;71914075;4110568;-37056697;7.661163;-0.702325;0.995055
0.000000;1794702750;0;-0112;02006;15464;-0109;00001;-0144;000;000;000;1070523479;71792554;4032287;-41599948;7.645467;-0.725904;1.109871
0.000000;1794702804;0;-0502;02602;16418;-0115;00004;-0127;000;000;000;1070699848;66672712;4759169;-45336962;7.092623;-0.806931;1.130196
0.000000;1794702859;0;-0388;02040;16266;-0138;-0001;-0119;000;000;000;1070734746;63804829;5484107;-48450776;6.780514;-0.890931;1.094906
0.000000;1794702913;0;-0386;01856;16186;-0130;-0011;-0125;000;000;000;1070845477;59530583;5654121;-51338182;6.320818;-0.905589;1.054096
0.000000;1794702967;0;-0366;01802;15800;-0220;-0032;-0133;000;000;000;1070850323;55958791;5244318;-55156157;5.938488;-0.864980;1.100070
0.000000;1794703021;0;-0420;01662;15816;-0225;-0049;-0106;000;000;000;1070934576;50767294;4513761;-58505954;5.385981;-0.775694;1.099061
0.000000;1794703074;0;-0350;02410;16436;-0011;-0073;-0136;000;000;000;1070913150;46624929;3911539;-62268344;4.945086;-0.704926;1.129908
0.000000;1794703128;0;-0380;02340;15944;-0200;-0046;-0067;000;000;000;1070905952;43313906;2949181;-64785457;4.596509;-0.592827;1.053748
0.000000;1794703181;0;-0446;01800;16076;-0139;-0005;00002;000;000;000;1070966787;40400788;2947323;-65656203;4.285477;-0.577385;0.861278
0.000000;1794703238;0;-0666;00910;16148;-0018;-0041;00014;000;000;000;1071165204;36205918;3579094;-64830037;3.834705;-0.614359;0.579721
0.000000;1794703292;0;-0774;01238;16402;-0050;-0037;00014;000;000;000;1071234177;34301102;3071936;-64752149;3.634956;-0.547842;0.430618
0.000000;1794703346;0;-0662;01088;16164;00040;-0031;00004;000;000;000;1071225784;34890548;2738910;-64590813;3.699991;-0.515615;0.310655
0.000000;1794703399;0;-0780;00716;16078;-0126;-0038;00046;000;000;000;1071269648;34929008;2390478;-63852147;3.706642;-0.476208;0.174665
0.000000;1794703453;0;-0664;-0020;16028;-0102;-0051;00019;000;000;000;1071440145;31140999;1983148;-62958923;3.305804;-0.406064;0.061558
0.000000;1794703507;0;-0764;00248;16110;-0324;-0023;00089;000;000;000;1071694921;23936006;2039188;-61760908;2.537985;-0.364146;-0.048030
0.000000;1794703560;0;-0542;-0142;16336;-0218;00015;00041;000;000;000;1071938235;16876469;3070037;-59797034;1.780150;-0.427396;-0.193021
0.000000;1794703614;0;-0290;-0380;16062;-0265;00024;00113;000;000;000;1072133888;9670389;4295176;-57779459;1.005920;-0.513244;-0.305282
0.000000;1794703668;0;-0138;-0914;16188;-0385;00043;00078;000;000;000;1072336511;-635478;5681361;-54618949;-0.098578;-0.602092;-0.478687
0.000000;1794703722;0;-0102;-0372;16286;-0283;00037;00016;000;000;000;1072317834;-12500627;7194649;-53366089;-1.370714;-0.700519;-0.453224
0.000000;1794703776;0;-0086;-0314;16228;-0362;00055;00080;000;000;000;1072290156;-18265322;8372501;-52073065;-1.990597;-0.797810;-0.439099
0.000000;1794703830;0;-0390;-0592;16608;-0302;00029;00036;000;000;000;1072128547;-29049537;10176530;-50144251;-3.148284;-0.939685;-0.473988
0.000000;1794703883;0;-1090;-1182;15538;-0249;00010;00097;000;000;000;1072072568;-34009684;11214595;-47952973;-3.680508;-1.032940;-0.525050
0.000000;1794703940;0;-0528;-0250;16812;00032;-0027;00095;000;000;000;1072071991;-39885928;12379938;-42883572;-4.307764;-1.149225;-0.791919
0.000000;1794703995;0;-0204;-1000;15464;-0020;-0009;00055;000;000;000;1072244625;-37903177;11158229;-40642513;-4.088663;-1.036109;-0.778505
0.000000;1794704048;0;-0692;-0530;16070;-0039;-0024;00117;000;000;000;1072273885;-39687722;11869073;-37871230;-4.279216;-1.115638;-0.802274
0.000000;1794704102;0;-0858;-0792;15966;-0008;-0010;00117;000;000;000;1072439113;-38683227;11634939;-34118766;-4.167240;-1.109083;-0.903552
0.000000;1794704156;0;-0764;-0670;16350;00087;-0063;00112;000;000;000;1072570239;-37530874;11778404;-31101300;-4.041547;-1.139698;-0.919644
0.000000;1794704210;0;-1222;-0158;16270;00043;-0021;00134;000;000;000;1072879586;-30953826;10724436;-27888108;-3.332966;-1.057871;-0.954724
0.000000;1794704264;0;-0854;-0070;16258;00072;-0086;00216;000;000;000;1073020449;-30171724;10893610;-22795109;-3.244821;-1.093511;-1.123894
0.000000;1794704318;0;-0882;00102;15804;-0043;00002;00167;000;000;000;1073194110;-27860248;10256942;-17161274;-2.991129;-1.046617;-1.296971
0.000000;1794704372;0;-1044;00502;16402;00012;-0032;00240;000;000;000;1073318759;-25870389;10704074;-11157651;-2.773321;-1.113287;-1.453819
0.000000;1794704426;0;-1172;00100;16316;-0009;-0019;00280;000;000;000;1073401607;-24279676;11217513;-3893662;-2.596134;-1.187462;-1.672030
0.000000;1794704480;0;-1600;00000;16058;00092;-0029;00301;000;000;000;1073442337;-21952197;11860806;4525184;-2.338016;-1.275431;-1.928736
0.000000;1794704537;0;-1982;-0230;15932;00221;-0017;00192;000;000;000;1073439101;-10795755;13579994;18682517;-1.127043;-1.469079;-2.588560
0.000000;1794704591;0;-1916;-0166;16180;00182;-0027;00088;000;000;000;1073386037;-4859989;14953372;22730975;-0.484907;-1.606511;-2.271256
0.000000;1794704645;0;-1946;00708;15532;00359;-0074;-0016;000;000;000;1073372209;2403433;15451954;23432166;0.292519;-1.643119;-1.767817
0.000000;1794704698;0;-2156;00952;16498;00229;00022;-0036;000;000;000;1073307178;10782784;17387050;22685433;1.190188;-1.830824;-1.277327
0.000000;1794704752;0;-2004;-0032;15596;00250;-0004;-0213;000;000;000;1073226819;18211732;19096220;20232856;1.982661;-2.000786;-0.773533
0.000000;1794704805;0;-2398;00976;15548;00156;00088;00033;000;000;000;1073135148;23273376;22312435;16216204;2.521254;-2.343018;-0.271432
0.000000;1794704859;0;-2370;-0438;16008;00264;00022;00033;000;000;000;1072869687;29141685;26601517;17755602;3.159805;-2.786323;-0.346154
0.000000;1794704912;0;-2362;-0222;16208;00319;00016;-0120;000;000;000;1072621760;36677216;28979697;14799431;3.961514;-3.037008;-0.044287
0.000000;1794704966;0;-2268;00552;16712;-0177;00067;00088;000;000;000;1072594246;34287412;32569655;15055880;3.713257;-3.422901;-0.058221
0.000000;1794705020;0;-2230;-0412;16242;00088;-0007;-0018;000;000;000;1072534715;33325763;34877900;16239357;3.618688;-3.666757;-0.142205
0.000000;1794705073;0;-2066;00542;16082;-0193;00054;-0117;000;000;000;1072628272;27958971;37644487;13830536;3.041234;-3.978079;0.094093
0.000000;1794705127;0;-1686;-0114;15838;-0114;00024;-0182;000;000;000;1072754146;21878941;39404820;9413774;2.376695;-4.184730;0.438606
0.000000;1794705181;0;-1584;-0590;16102;00165;00038;-0108;000;000;000;1072738768;21500594;40729471;5645785;2.322570;-4.334727;0.630005
0.000000;1794705238;0;-1432;-0292;17380;00132;00003;-0150;000;000;000;1072832187;13364802;42034079;-2668561;1.418455;-4.490288;1.162817
0.000000;1794705292;0;-1404;-0386;16252;-0318;-0020;-0283;000;000;000;1072860202;10076572;41368494;-8921994;1.040981;-4.424623;1.384584
0.000000;1794705345;0;-1144;-0068;16214;00118;-0036;-0217;000;000;000;1072841143;6194458;40463565;-16053537;0.597681;-4.328719;1.622888
0.000000;1794705399;0;-0696;-0970;15400;-0037;-0043;-0225;000;000;000;1072780963;7647065;38773457;-22375261;0.731089;-4.154913;1.720578
0.000000;1794705453;0;-0788;-0416;16196;-0042;-0017;-0191;000;000;000;1072669017;1996184;38462863;-28623558;0.103665;-4.109923;1.808059
0.000000;1794705507;0;-0608;-0676;15826;-0072;-0010;-0258;000;000;000;1072519183;22187;37766355;-34609385;-0.127864;-4.029298;1.841770
0.000000;1794705561;0;-1004;00170;15704;00072;-0041;-0270;000;000;000;1072290417;-1786933;36667088;-42036851;-0.344448;-3.903437;1.981895
0.000000;1794705614;0;-0810;01166;15930;-0019;00024;-0240;000;000;000;1072012902;-1208837;36102931;-49040398;-0.305464;-3.843752;2.046639
0.000000;1794705668;0;-0990;01270;16794;00014;-0027;-0154;000;000;000;1071772049;-147022;36022061;-54116261;-0.209887;-3.839366;1.939534
0.000000;1794705723;0;-0696;00938;16384;00076;-0061;-0117;000;000;000;1071621359;3237803;34146875;-58074750;0.148061;-3.658190;1.763038
0.000000;1794705777;0;-1030;01258;16514;00105;-0074;-0047;000;000;000;1071544735;5565439;32134648;-60413373;0.400514;-3.457964;1.504088
0.000000;1794705830;0;-1012;00626;16042;00096;-0091;00011;000;000;000;1071554504;10379079;29859936;-60770961;0.926583;-3.244637;1.145995
0.000000;1794705888;0;-1362;00498;15740;00078;-0056;-0003;000;000;000;1071615458;13898461;27082274;-60292605;1.319925;-2.969159;0.815004
0.000000;1794705942;0;-1532;00438;16052;00028;-0005;00007;000;000;000;1071590804;15840552;26920489;-60324282;1.527959;-2.963543;0.609908
0.000000;1794705996;0;-1446;00530;16160;00054;-0044;00008;000;000;000;1071580722;16979873;27023914;-60146934;1.649380;-2.981086;0.440752
0.000000;1794706050;0;-1372;-0030;16420;-0008;-0030;00006;000;000;000;1071604936;17059581;26831601;-59777939;1.660033;-2.960492;0.300970
0.000000;1794706103;0;-1414;-0416;16216;00058;-0058;-0035;000;000;000;1071593386;17486391;26194478;-60143127;1.708293;-2.895688;0.254766
0.000000;1794706157;0;-1378;-0612;16104;00052;-0060;-0080;000;000;000;1071522116;17526452;25297217;-61763531;1.713596;-2.802890;0.321884
0.000000;1794706210;0;-0934;-0792;16048;00098;-0078;-0138;000;000;000;1071340013;18681931;23609118;-65158853;1.838669;-2.635889;0.513390
0.000000;1794706264;0;-0382;-0544;16404;00122;-0160;-0182;000;000;000;1071102026;19387145;20269598;-69822884;1.925177;-2.293044;0.761783
0.000000;1794706317;0;00012;-0286;16634;-0101;-0167;-0234;000;000;000;1070815779;18025450;15125427;-75639785;1.805888;-1.745598;1.045813
0.000000;1794706371;0;00244;00196;15794;00035;-0163;-0188;000;000;000;1070459910;15885588;9536362;-81815586;1.613142;-1.143881;1.288091
0.000000;1794706424;0;00308;00924;16250;-0112;-0130;-0223;000;000;000;1070012219;14959483;5410053;-87990348;1.543946;-0.706212;1.466595
0.000000;1794706478;0;00224;00508;15664;00253;-0144;-0139;000;000;000;1069630508;16165251;833785;-92466595;1.711184;-0.237209;1.464052
0.000000;1794706536;0;-0030;01506;16966;00011;-0006;-0041;000;000;000;1068898630;13925991;-812575;-100909017;1.487819;-0.053344;1.778516
0.000000;1794706590;0;-0708;02080;16722;-0214;-0001;00042;000;000;000;1068922188;10260879;-863990;-101098113;1.098892;-0.011313;1.349218
0.000000;1794706644;0;-0396;01100;16672;00202;-0096;00102;000;000;000;1069094177;13322005;-1466018;-98891461;1.430151;0.024836;0.835079
0.000000;1794706698;0;-0700;01456;17116;-0177;00010;00080;000;000;000;1069318548;12659644;-1865434;-96517365;1.363518;0.076817;0.435875
0.000000;1794706751;0;-0424;01432;15566;00059;-0078;00137;000;000;000;1069586931;13592315;-2279926;-93356054;1.466300;0.116255;0.073374
0.000000;1794706805;0;-0872;01864;15982;-0079;00076;00154;000;000;000;1069896781;15926745;-1904649;-89359357;1.710814;0.061084;-0.266268
0.000000;1794706859;0;-0966;01822;15700;00172;00019;00236;000;000;000;1070319045;18820433;110973;-83572880;2.001640;-0.168138;-0.667036
0.000000;1794706912;0;-1368;02194;16446;-0021;00091;00251;000;000;000;1070757631;22686188;3071955;-76651809;2.391761;-0.499776;-1.061056
0.000000;1794706966;0;-1596;01822;16296;00117;00019;00345;000;000;000;1071297477;25459948;5688339;-67547427;2.673970;-0.776641;-1.531738
0.000000;1794707019;0;-1564;01764;15940;00235;00017;00271;000;000;000;1071617108;31630039;7419401;-59184225;3.327641;-0.976354;-1.826474
0.000000;1794707073;0;-2048;01764;16284;-0030;00025;00398;000;000;000;1071948632;36031903;9374308;-49613096;3.796314;-1.176533;-2.144679
0.000000;1794707127;0;-2028;00638;15858;-0032;00027;00379;000;000;000;1072390211;36094159;11677126;-38230824;3.806716;-1.381920;-2.526022
0.000000;1794707180;0;-2512;00160;15414;-0139;00069;00279;000;000;000;1072764120;32156513;15319326;-28808411;3.388319;-1.725752;-2.653556
0.000000;1794707238;0;-2690;-0248;15404;-0061;00021;00148;000;000;000;1072958476;28138282;24365250;-17210032;2.963580;-2.647477;-2.932255
0.000000;1794707292;0;-2430;-0160;15508;00064;00053;00106;000;000;000;1072907755;29196053;27419124;-13646887;3.081850;-2.964867;-2.492937
0.000000;1794707346;0;-2450;01032;16436;00053;00014;00128;000;000;000;1072802578;30505720;31063972;-10980186;3.226079;-3.347497;-2.094109
0.000000;1794707399;0;-2034;00132;16080;00224;-0037;00004;000;000;000;1072713473;33358354;32008657;-8365200;3.538669;-3.442553;-1.789045
0.000000;1794707453;0;-1812;01120;15878;00117;00005;00084;000;000;000;1072483697;39552733;32555813;-8713486;4.199609;-3.506785;-1.330412
0.000000;1794707506;0;-1514;00792;16030;00152;00011;00130;000;000;000;1072293984;44290973;33458914;-5092023;4.718083;-3.590743;-1.302435
0.000000;1794707560;0;-1652;00564;15926;00064;00029;00145;000;000;000;1072214165;45493893;34735034;-1440048;4.859306;-3.710814;-1.276672
0.000000;1794707613;0;-1806;-0306;16428;00059;00018;00028;000;000;000;1072086747;47388171;36121280;1061302;5.071393;-3.846874;-1.167689
0.000000;1794707668;0;-1762;00962;16352;00066;-0007;-0055;000;000;000;1072106171;45815860;37559177;-282037;4.898973;-4.006823;-0.768861
0.000000;1794707721;0;-1656;00366;15954;00122;-0005;-0016;000;000;000;1071984402;48393158;37793013;-858941;5.172744;-4.034197;-0.538519
0.000000;1794707774;0;-1504;00292;15786;00114;-0014;-0058;000;000;000;1071929673;48927728;38601754;-2065041;5.225684;-4.126300;-0.311757
0.000000;1794707828;0;-1496;00186;16238;-0085;00022;-0109;000;000;000;1071917642;48459816;39297237;-4631062;5.165775;-4.212844;-0.029370
0.000000;1794707886;0;-0926;00338;16326;-0176;00052;-0180;000;000;000;1072118159;40547654;41182935;-12000469;4.288518;-4.441277;0.586440
0.000000;1794707940;0;-0514;00034;15864;-0036;-0024;-0166;000;000;000;1072210783;35957090;41254309;-17050242;3.776188;-4.461896;0.858847
0.000000;1794707993;0;-0642;00304;16654;-0024;00022;-0338;000;000;000;1072134106;34490551;40968676;-24123259;3.590330;-4.452879;1.216653
0.000000;1794708047;0;-0582;00738;16504;-0043;-0021;-0335;000;000;000;1072009868;30786678;40541506;-33539722;3.156164;-4.426712;1.680298
0.000000;1794708101;0;-0910;01806;16904;-0205;-0051;-0302;000;000;000;1071852969;26783379;39189063;-42421521;2.696659;-4.291908;1.987594
0.000000;1794708154;0;-0546;01760;15840;00010;-0118;-0237;000;000;000;1071660189;25120439;36318936;-50158182;2.501514;-3.996980;2.120928
0.000000;1794708207;0;-0620;02868;15968;-0090;-0085;-0166;000;000;000;1071478192;25715074;32845684;-55820111;2.562370;-3.643081;2.048763
0.000000;1794708261;0;-0928;02664;16494;00011;-0078;-0033;000;000;000;1071379909;26856935;30446908;-58466112;2.688702;-3.400262;1.749899
0.000000;1794708314;0;-1228;01658;15864;-0174;-0070;-0005;000;000;000;1071421314;26887229;28326476;-58758497;2.702969;-3.175167;1.339295
0.000000;1794708368;0;-1550;01274;15384;00037;-0072;00033;000;000;000;1071504138;26667395;26708489;-58102452;2.690493;-2.999808;0.954993
0.000000;1794708422;0;-1614;00904;15882;00032;-0069;00033;000;000;000;1071591408;26089725;26151900;-56997940;2.634991;-2.934471;0.629756
0.000000;1794708475;0;-1676;00702;15952;-0015;-0041;00012;000;000;000;1071614047;27040661;25562952;-56393067;2.741322;-2.875487;0.422861
0.000000;1794708528;0;-1432;00788;15724;00043;-0027;00007;000;000;000;1071590887;28215025;25399215;-56331767;2.867693;-2.864385;0.310169
0.000000;1794708586;0;-1444;00876;16184;-0061;-0001;00017;000;000;000;1071565393;29113405;26148769;-56015770;2.960384;-2.948376;0.204090
0.000000;1794708640;0;-1464;00612;16136;00011;-0017;-0018;000;000;000;1071540575;29534731;26415769;-56144529;3.003560;-2.979512;0.162025
0.000000;1794708694;0;-1448;00900;16346;00008;-0033;-0015;000;000;000;1071530983;28891926;26367931;-56681973;2.933723;-2.972339;0.166047
0.000000;1794708748;0;-1288;01040;15652;00013;-0033;-0002;000;000;000;1071494135;29750783;25907692;-57144606;3.026619;-2.929378;0.160737
0.000000;1794708802;0;-1268;00804;15966;-0036;-0018;00017;000;000;000;1071504586;29808966;25869648;-56935175;3.033608;-2.925057;0.103709
0.000000;1794708855;0;-1380;00724;16144;00005;-0013;00015;000;000;000;1071507463;29872459;26104487;-56740245;3.039640;-2.949888;0.061568
0.000000;1794708909;0;-1510;00620;16236;00017;-0031;00012;000;000;000;1071542404;29317887;26256434;-56297814;2.980851;-2.961761;0.011546
0.000000;1794708963;0;-1276;00854;16032;-0006;-0044;-0007;000;000;000;1071531434;29450186;25877871;-56611953;2.996156;-2.923023;0.034295
0.000000;1794709017;0;-1292;00868;15644;00046;-0033;00002;000;000;000;1071525561;29854099;25435371;-56712017;3.041395;-2.878394;0.033772
0.000000;1794709070;0;-1386;00962;15908;00043;-0007;00014;000;000;000;1071520606;30436228;25630290;-56407633;3.103284;-2.901530;-0.000628
0.000000;1794709124;0;-1510;00390;16312;-0086;-0006;00025;000;000;000;1071558579;29545637;26328897;-55835138;3.006048;-2.969446;-0.045926
0.000000;1794709178;0;-1436;00386;16294;00035;-0038;00005;000;000;000;1071605056;27902328;26640907;-55640206;2.829537;-2.993172;-0.047238
0.000000;1794709235;0;-1470;00614;16014;-0029;-0024;00005;000;000;000;1071609396;28035622;26007374;-55789151;2.846739;-2.926770;-0.022649
0.000000;1794709289;0;-1332;00790;16348;00006;-0029;00006;000;000;000;1071647227;26750867;26107161;-55646501;2.709486;-2.929997;-0.025982
0.000000;1794709343;0;-1366;00770;16048;00002;-0025;-0016;000;000;000;1071623500;27718653;25757046;-55792743;2.814243;-2.898359;-0.009125
0.000000;1794709396;0;-1326;00640;15884;-0046;-0024;00005;000;000;000;1071620224;27445906;25815173;-55963390;2.784363;-2.903501;0.007295
